pdf_file,page,text,label
2407.14567v2.pdf,26,aspects. Unikernels aim to enhance performance by reducing overhead and streamlining,
2407.14567v2.pdf,26,interactions between software and hardware. LibOS and split-kernels primarily focus on,
2407.14567v2.pdf,26,"simplified integration and streamlined architectures, emphasizing scalability and flexibil-",
2407.14567v2.pdf,26,"ity. These works together pave a solid foundation for AI to refactor the structures of OSs,",
2407.14567v2.pdf,26,enabling better alignment with modern computing demands.,
2407.14567v2.pdf,26,OuranalysisrevealsseveralkeyinnovationsinOSarchitecturethatoffernewpossibilities,
2407.14567v2.pdf,26,for the integration and application of AI:,
2407.14567v2.pdf,26,Kernel-Bypass OS Structures: Researchers have demonstrated the potential of lever-,
2407.14567v2.pdf,26,"aging hardware acceleration for machine learning within the kernel space. For instance, an",
2407.14567v2.pdf,26,API remoting system allows kernel space applications to directly access specialized acceler-,
2407.14567v2.pdf,26,"ator interfaces, enhancing the performance of AI applications.",
2407.14567v2.pdf,26,Library OS: Addressing the challenges of datacenter systems requiring microsecond-,
2407.14567v2.pdf,26,"scale responses, the Demikernel project introduces an OS architecture optimized for such",
2407.14567v2.pdf,26,"demands. This LibOS strategy bypasses traditional kernels in I/O paths, significantly",
2407.14567v2.pdf,26,improving performance. LibOS components utilize hardware acceleration to offload critical,
2407.14567v2.pdf,26,"tasks, minimizing latency and maximizing throughput.",
2407.14567v2.pdf,26,Other Structures: DBOS presents itself as a superior alternative to conventional clus-,
2407.14567v2.pdf,26,"ter OS components, offering comparable functionality with enhanced analytics and reduced",
2407.14567v2.pdf,26,code complexity. It efficiently implements low-latency transactions and ensures high avail-,
2407.14567v2.pdf,26,"ability, making it especially advantageous for ML in large-scale distributed environments.",
2407.14567v2.pdf,26,"LegoOS, developed as a split-kernel architecture for hardware disaggregation, decentralizes",
2407.14567v2.pdf,26,"OSfunctionsforscalable,distributedmanagement,allowingindependentscalingofcompute",
2407.14567v2.pdf,26,and memory resources.,
2407.14567v2.pdf,26,These innovative OS architectures not only enhance performance and security but also,
2407.14567v2.pdf,26,provide better support for the needs of AI applications. They ensure efficient management,
2407.14567v2.pdf,26,"throughsimplifiedenvironmentsandoptimizedresourceallocation, providingasecurefoun-",
2407.14567v2.pdf,26,"dation for AI deployment. DBOS and LegoOS, by simplifying distributed AI setup and",
2407.14567v2.pdf,26,"maintenance, allow experts to focus on algorithmic innovation. These architectures adapt",
2407.14567v2.pdf,26,"nimbly to the variable demands and hardware diversity of modern ML, enhancing deploy-",
2407.14567v2.pdf,26,ment efficiency.,
2407.14567v2.pdf,26,"In summary, these advanced OS architectures play a transformative role in advancing",
2407.14567v2.pdf,26,"AI-OS integration. They cater to the requirements of AI applications, promising to rewrite",
2407.14567v2.pdf,26,"the rules of computing by blending AI and OS synergies for smarter, more efficient, and",
2407.14567v2.pdf,26,secure computing futures.,
2407.14567v2.pdf,26,26,
2407.14567v2.pdf,27,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,27,Figure 7: Three stages of AI-OS integration,
2407.14567v2.pdf,27,7. How can we define the different stages of AI-assisted OSs?,H1
2407.14567v2.pdf,27,The evolution of AI-OS integration can be delineated into three progressive stages as shown,
2407.14567v2.pdf,27,"in Figure 7, each marking significant advancements in the integration and utilization of AI",
2407.14567v2.pdf,27,within the foundational software that manages computer hardware resources and provides,
2407.14567v2.pdf,27,common services for computer programs.,
2407.14567v2.pdf,27,7.1 AI-Powered OS,H2
2407.14567v2.pdf,27,AI-powered Operating Systems build upon traditional architectures by integrating AI tools,
2407.14567v2.pdf,27,to enhance user experiences and optimize resource management efficiency. These enhance-,
2407.14567v2.pdf,27,"ments include providing applications with common, system-level intelligent services such as",
2407.14567v2.pdf,27,"understandinguserneeds(Chan, 2023), learninghabitsandpreferences, andrecommending",
2407.14567v2.pdf,27,"applications. Additionally, these OSs more efficient and intelligent resource management",
2407.14567v2.pdf,27,"services that are independent of hardware type and distribution, facilitating cross-device",
2407.14567v2.pdf,27,"applicationexecution, cross-architectureapplicationmigration, anddynamichardwareallo-",
2407.14567v2.pdf,27,"cation based on operational data analysis. Furthermore, they support real-time fault detec-",
2407.14567v2.pdf,27,"tion and repair, dynamic monitoring of system operational states, and real-time adjustment",
2407.14567v2.pdf,27,"of internal policies to ensure optimal operational performance. Lastly, they leverage AI in",
2407.14567v2.pdf,27,"software engineering to automate or correct operating system code, thereby improving the",
2407.14567v2.pdf,27,"efficiency and quality of OS development via automation and intelligence. Currently, most",
2407.14567v2.pdf,27,previous jobs focus on this stages.,
2407.14567v2.pdf,27,7.2 AI-Refactored OS,H2
2407.14567v2.pdf,27,ThetransitiontoanAI-RefactoredOperatingSystem(OS)involvesaprofoundarchitectural,
2407.14567v2.pdf,27,transformation where intelligent mechanisms are deeply integrated into the OS framework,
2407.14567v2.pdf,27,"(Shan et al., 2018; Achiam et al., 2023; Hong, Zheng, Chen, Cheng, Wang, Zhang, Wang,",
2407.14567v2.pdf,27,27,
2407.14567v2.pdf,28,"Zhang, Zhao, Li, Yin, Zhang& Chen",
2407.14567v2.pdf,28,"Yau, Lin, Zhou, et al., 2023). This advancement leads to a sophisticated level of software",
2407.14567v2.pdf,28,"intelligence, fostering the development of intelligent, modularized OS structures.",
2407.14567v2.pdf,28,This stage paves the way for leveraging AI to conduct a sophisticated analysis of assets,
2407.14567v2.pdf,28,derived from open-source operating systems. AI algorithms formulate methodologies for,
2407.14567v2.pdf,28,"constructing micro-libraries and facilitate the decoupling of existing systems, thereby max-",
2407.14567v2.pdf,28,imizing the utilization of the current operating system ecosystem. In alignment with the,
2407.14567v2.pdf,28,"generation requirements of the OS, AI identifies optimal combinations or configurations of",
2407.14567v2.pdf,28,"thesemicro-libraries. Additionally, AIenablesprecisesensingoftheoperationalstateofthe",
2407.14567v2.pdf,28,"OS, which supports self-adaptive optimization during runtime, fostering the autonomous",
2407.14567v2.pdf,28,growth of the OS.,
2407.14567v2.pdf,28,"Moreover, AI-Refactored OS facilitates the strategic planning of coordinated evolution-",
2407.14567v2.pdf,28,"ary pathways among multiple operating systems, promoting a collective process of self-",
2407.14567v2.pdf,28,"evolution. Ultimately, this approach establishes an ecological paradigm grounded in shared",
2407.14567v2.pdf,28,"capabilities, positioning itself competitively in the ongoing technological race.",
2407.14567v2.pdf,28,7.3 AI-Driven OS,H2
2407.14567v2.pdf,28,The AI-Driven OS signifies a radical departure from conventional frameworks by placing,
2407.14567v2.pdf,28,AI at the core of OS. It replaces the traditional operational logic with AI-driven logic,
2407.14567v2.pdf,28,"and employs AI to manage and schedule various computing resources uniformly (Ge et al.,",
2407.14567v2.pdf,28,"2023; Mei et al., 2024; Packer et al., 2023). This phase may see AI wholly or partially",
2407.14567v2.pdf,28,"supplanting the traditional kernel, replacing heuristic-based decision-making systems with",
2407.14567v2.pdf,28,"AI-drivenoperations,andsupportingauto-generationandevolutionofkernelmodulesunder",
2407.14567v2.pdf,28,"AI guidance. Additionally, it utilizes AI for comprehensive scheduling of diverse computing",
2407.14567v2.pdf,28,"resources, achieving unified management and orchestration.",
2407.14567v2.pdf,28,8. Opportunities for Future Work,H1
2407.14567v2.pdf,28,"Duringourresearch,wefindthattheescalatingsophisticationofAIworkloads,characterized",
2407.14567v2.pdf,28,"by high-velocity I/O, minimal latency, and bandwidth-intensive requirements, is catalyzing",
2407.14567v2.pdf,28,"an urgent need for AI-specialized OS optimization (Serizawa & Tatebe, 2019). As AI per-",
2407.14567v2.pdf,28,"meates diverse sectors, the imperative for a finely calibrated infrastructure escalates, poised",
2407.14567v2.pdf,28,to support the burgeoning demands of next-generation applications. The emergence of,
2407.14567v2.pdf,28,AI-dedicated hardware has dramatically reshaped AI computation landscapes. These tech-,
2407.14567v2.pdf,28,"nological marvels, while delivering unrivaled performance, necessitate software ecosystems",
2407.14567v2.pdf,28,meticulously attuned to their singular attributes.,
2407.14567v2.pdf,28,"In this multifaceted hardware ecosystem (Chen & Sun, 2018; Ahmed et al., 2022), the",
2407.14567v2.pdf,28,need for an OS that can seamlessly manage and orchestrate AI tasks across a spectrum,
2407.14567v2.pdf,28,of devices is more pressing than ever. AI has transcended beyond the realm of traditional,
2407.14567v2.pdf,28,"neural networks, with innovative models leading the change in natural language processing",
2407.14567v2.pdf,28,and graph neural networks adeptly handling intricate relational data. These advanced ap-,
2407.14567v2.pdf,28,plications are calling for specialized optimizations that a one-size-fits-all approach cannot,
2407.14567v2.pdf,28,"provide. Juggling performance, energy conservation, and scalability constitutes a mul-",
2407.14567v2.pdf,28,"tifaceted challenge, demanding an OS equipped for dynamic adjustment to cater to the",
2407.14567v2.pdf,28,singular requisites of every workload.,
2407.14567v2.pdf,28,28,
2407.14567v2.pdf,29,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,29,"Heterogeneous adaption for AI In industrial settings, IoT devices generate massive",
2407.14567v2.pdf,29,"amounts of data. Deploying deep learning models directly on edge devices (such as sensors,",
2407.14567v2.pdf,29,"gateways, or edge servers) in equally important as relying solely on cloud-based processing.",
2407.14567v2.pdf,29,"Inacertainsense, deployingonedgedevicescanbeamorechallengingscenariobecausethe",
2407.14567v2.pdf,29,"computational power and bandwidth, of edge devices are more constrained (Imteaj et al.,",
2407.14567v2.pdf,29,"2021; Chen, Yang, Zhang, Shen, & Cao, 2023; Wang, Tuor, Salonidis, Leung, Makaya, He,",
2407.14567v2.pdf,29,"& Chan, 2018). Due to the diversity of edge devices,current AI platforms’ lack of portabil-",
2407.14567v2.pdf,29,"ity across different edge platforms hinders widespread adoption ,and bypassing the kernel",
2407.14567v2.pdf,29,and directly accessing hardware while adapting to various hardware configurations can be,
2407.14567v2.pdf,29,"extremely challenging. Therefore, an operating system that can accommodate multiple",
2407.14567v2.pdf,29,"hardware types and is specifically tailored for AI applications is a potential solution (Mi,",
2407.14567v2.pdf,29,"Xu, Feng, Wang, Zhang, Zheng, Chen, & Lan, 2020; Ma, Li, He, Deng, Li, Gao, Bao,",
2407.14567v2.pdf,29,"Zhang, Xu, Liu, et al., 2021).",
2407.14567v2.pdf,29,"Minimized OS consumption Resource-constrained environments, such as edge devices",
2407.14567v2.pdf,29,"or embedded systems, often operate with tight constraints on memory, processing power,",
2407.14567v2.pdf,29,"and energy while in scenarios like cloud computing or data centers, minimizing resource",
2407.14567v2.pdf,29,"consumption directly impacts operational expenses.(Zou, Awad, & Lin, 2022) As OS and",
2407.14567v2.pdf,29,"applications share the resources, the OS consumption determines the actual operational",
2407.14567v2.pdf,29,performance of the algorithmic model. So there is a need to design an efficient OS that,
2407.14567v2.pdf,29,can achieve small memory and fast training and inference. There are several promising,
